	Education	Income	Customer_For	Age	AmountSpent	Children	Family_Size	Is_Parent	TotalAcceptedCmp	NumTotalPurchases	Clusters
2153	1	40590.0	23328000000000000	55	258	2	3	1	1	15	1
2154	0	30560.0	31708800000000000	48	31	1	3	1	0	5	1
2155	0	32146.0	4147200000000000	41	66	1	3	1	0	8	1
2156	0	41713.0	5270400000000000	60	174	2	3	1	0	13	1
2157	0	34176.0	13651200000000000	49	28	1	3	1	0	5	1
2158	0	58482.0	9417600000000000	69	731	1	3	1	1	22	3
2159	1	59686.0	13392000000000000	59	274	1	2	1	0	12	1
2160	0	60896.0	54086400000000000	60	1701	1	3	1	1	26	3
2161	1	62994.0	10108800000000000	44	312	1	3	1	0	13	1
2162	1	47320.0	28684800000000000	67	414	1	3	1	0	20	3
2163	0	74859.0	33782400000000000	75	1565	0	1	0	1	23	0
2164	1	15253.0	21081600000000000	32	29	1	2	1	0	6	1
2165	0	31560.0	31968000000000000	50	94	1	2	1	0	8	1
2166	1	72071.0	43200000000000000	70	1338	1	2	1	0	20	3
2167	0	91172.0	39657600000000000	34	1092	0	1	0	5	14	0
2168	1	90000.0	16243200000000000	40	1479	0	2	0	3	18	0
2169	1	41967.0	18835200000000000	43	54	2	3	1	0	5	1
2170	1	69263.0	10022400000000000	59	568	1	2	1	1	18	3
2171	0	65706.0	31622400000000000	54	1199	0	1	0	4	27	0
2172	1	60934.0	14083200000000000	49	873	1	3	1	0	23	3
2173	1	71965.0	28944000000000000	73	1213	1	3	1	0	17	3
2174	1	65210.0	9590400000000000	69	731	1	3	1	2	22	3
2175	0	79174.0	46137600000000000	49	2043	0	2	0	3	19	0
2176	0	81380.0	47865600000000000	57	1893	0	1	0	0	17	2
2177	0	48432.0	53481600000000000	51	424	1	2	1	0	19	3
2178	1	52914.0	46483200000000000	53	575	1	3	1	1	15	3
2179	1	38946.0	21427200000000000	69	257	1	3	1	0	12	1
2180	1	26067.0	20476800000000000	50	56	1	3	1	0	9	1
2181	0	44325.0	41385600000000000	52	542	1	3	1	1	21	3
2182	1	42523.0	5788800000000000	60	125	0	2	0	0	7	2
2183	1	26487.0	34992000000000000	46	69	1	2	1	0	9	1
2184	0	53233.0	8899200000000000	67	40	1	3	1	0	5	1
2185	1	67716.0	46224000000000000	64	1016	1	3	1	1	28	3
2186	0	76234.0	12355200000000000	52	907	1	3	1	1	23	3
2187	0	84117.0	4233600000000000	68	1566	0	2	0	1	24	0
2188	0	65487.0	14688000000000000	67	1169	0	2	0	0	17	2
2189	1	25224.0	9072000000000000	52	46	1	3	1	0	7	1
2190	0	89616.0	42249600000000000	41	1644	0	1	0	1	25	0
2191	1	40851.0	42595200000000000	53	59	2	3	1	0	5	1
2192	1	27469.0	60134400000000000	77	17	0	2	0	0	4	2
2193	0	82347.0	51840000000000000	67	1853	0	2	0	3	25	0
2194	1	73803.0	60220800000000000	67	1528	1	3	1	2	22	3
2195	0	8820.0	40089600000000000	72	35	2	3	1	0	10	1
2196	1	43322.0	5961600000000000	50	141	0	1	0	0	8	2
2197	1	55593.0	26956800000000000	51	546	1	3	1	1	17	3
2198	1	50501.0	32486400000000000	70	500	2	4	1	2	20	3
2199	1	37085.0	259200000000000	49	61	2	4	1	0	10	1
2200	1	16185.0	28339200000000000	34	106	1	2	1	0	8	1
2201	1	57731.0	50371200000000000	55	704	1	2	1	0	26	3
2202	0	48432.0	53481600000000000	51	424	1	2	1	1	19	3
2203	1	73807.0	46915200000000000	46	849	1	3	1	0	23	3
2204	1	18929.0	43027200000000000	34	85	0	2	0	0	6	2
2205	1	35893.0	53740800000000000	56	199	2	3	1	0	15	1
2206	1	61014.0	59356800000000000	44	1147	1	3	1	0	20	3
2207	1	32144.0	8467200000000000	70	54	2	4	1	1	10	1
2208	1	14918.0	49161600000000000	61	43	1	3	1	0	5	1
2209	1	45146.0	30153600000000000	61	53	2	3	1	0	6	1
2210	0	41769.0	43286400000000000	69	521	1	2	1	0	22	3
2211	1	88325.0	12441600000000000	43	1623	0	2	0	0	18	2
2212	0	38054.0	5097600000000000	74	45	2	3	1	0	7	1
2213	0	80617.0	54000000000000000	29	1435	0	1	0	0	19	2
2214	1	5305.0	28857600000000000	48	32	1	3	1	0	1	1
2215	1	36807.0	48038400000000000	70	16	2	4	1	0	4	1
2216	1	28427.0	40176000000000000	41	52	1	3	1	0	7	1
2217	0	82032.0	7344000000000000	76	1234	0	1	0	0	17	2
2218	1	22775.0	32400000000000000	46	15	1	3	1	0	4	1
2219	0	40101.0	53827200000000000	39	415	1	3	1	0	17	1
2220	1	58025.0	18576000000000000	45	470	1	3	1	0	18	3
2221	0	75777.0	31104000000000000	42	1438	0	1	0	3	21	0
2222	0	7500.0	36115200000000000	45	53	1	3	1	0	11	1
2223	0	33562.0	345600000000000	61	51	3	5	1	0	9	1
2224	0	57642.0	14774400000000000	54	679	1	2	1	1	22	3
2225	1	58554.0	55382400000000000	56	586	2	4	1	0	22	3
2226	1	63777.0	39916800000000000	45	653	2	4	1	0	26	3
2227	1	57967.0	41731200000000000	62	468	1	2	1	0	19	3
2229	1	24434.0	3628800000000000	52	50	2	4	1	0	7	1
2230	1	11012.0	40608000000000000	40	84	1	2	1	1	9	1
2231	0	44802.0	58492800000000000	54	1049	0	1	0	0	27	2
2232	1	26816.0	58838400000000000	38	22	0	1	0	0	4	2
2234	1	34421.0	31363200000000000	50	30	1	3	1	0	4	1
2235	1	61223.0	32918400000000000	57	1341	1	3	1	0	18	3
2236	0	64014.0	1641600000000000	78	444	3	5	1	1	22	3
2237	1	56981.0	13392000000000000	43	1241	0	1	0	1	19	2
